Age,Income,LoanAmount,CreditScore,YearsExperience,Gender,Education,City,EmploymentType,LoanApproved,RiskCategory,LoanDecision
58,76136.0,10580,543.0,20,Female,Bachelors,Chicago,Unemployed,0,High Risk,Reject
38,80817.0,20338,804.0,35,Female,Bachelors,New York,Self-Employed,1,Low Risk,Approve
19,23998.0,10884,721.0,31,Female,Masters,Houston,Unemployed,0,Low Risk,Reject
44,53322.0,21309,481.0,17,Female,Bachelors,New York,Self-Employed,0,High Risk,Reject
26,51296.0,25172,494.0,33,Male,Bachelors,Houston,Self-Employed,0,High Risk,Reject
18,43638.0,21328,352.0,37,Female,PhD,Houston,Self-Employed,0,High Risk,Reject
28,57379.0,24869,478.0,2,Female,Masters,New York,Unemployed,0,High Risk,Reject
20,50617.0,14400,592.0,2,Male,High School,New York,Self-Employed,0,High Risk,Reject
69,38968.0,19503,674.0,26,Male,Masters,Chicago,Unemployed,0,Low Risk,Approve
40,49601.0,18096,358.0,1,Male,PhD,Chicago,Self-Employed,0,High Risk,Reject
43,68069.0,17572,353.0,2,Female,Masters,Houston,Salaried,0,High Risk,Reject
35,59404.0,16545,448.0,38,Male,Bachelors,Chicago,Self-Employed,0,High Risk,Reject
23,45844.0,11098,667.0,37,Male,Masters,Houston,Self-Employed,1,Low Risk,Approve
52,56781.0,6447,315.0,39,Female,PhD,Chicago,Salaried,0,High Risk,Reject
39,31862.0,14394,475.0,18,Male,PhD,Houston,Salaried,0,High Risk,Reject
60,42504.0,25008,839.0,18,Male,Masters,Chicago,Unemployed,0,Low Risk,Approve
32,48460.0,21873,705.0,4,Male,Bachelors,New York,Salaried,1,Low Risk,Approve
39,30855.0,9947,766.0,4,Female,Bachelors,San Francisco,Unemployed,0,Low Risk,Approve
54,37547.0,16752,428.0,13,Female,PhD,San Francisco,Self-Employed,1,High Risk,Reject
69,54697.0,25540,522.0,26,Female,PhD,Houston,Unemployed,0,High Risk,Reject
59,51947.0,16412,543.0,35,Male,High School,San Francisco,Self-Employed,0,High Risk,Reject
29,62095.0,8658,725.0,39,Male,Bachelors,San Francisco,Unemployed,0,Low Risk,Approve
64,40992.0,38061,653.0,34,Female,Masters,Houston,Unemployed,0,Low Risk,Approve
66,50864.0,18664,625.0,20,Male,PhD,San Francisco,Unemployed,0,Low Risk,Approve
59,39922.0,10691,302.0,4,Male,PhD,Chicago,Self-Employed,0,High Risk,Reject
55,60592.0,21370,778.0,23,Female,PhD,Chicago,Self-Employed,1,Low Risk,Approve
35,67861.0,19315,380.0,38,Male,PhD,Chicago,Unemployed,0,High Risk,Reject
62,57250.0,7668,343.0,23,Male,Bachelors,New York,Self-Employed,0,High Risk,Reject
52,65918.0,20747,454.0,39,Male,PhD,Chicago,Unemployed,0,High Risk,Reject
47,50487.0,27870,835.0,12,Male,Bachelors,San Francisco,Self-Employed,1,Low Risk,Approve
41,62084.0,18137,398.0,37,Female,High School,San Francisco,Unemployed,0,High Risk,Reject
59,51131.0,3518,696.0,0,Male,High School,Chicago,Salaried,1,Low Risk,Approve
47,34626.0,22735,470.0,38,Female,Masters,New York,Salaried,0,High Risk,Reject
31,53701.0,24823,447.0,9,Female,PhD,Chicago,Unemployed,0,High Risk,Reject
23,35071.0,15309,422.0,1,Female,Masters,New York,Self-Employed,0,High Risk,Reject
20,85087.0,15368,411.0,15,Female,Bachelors,New York,Unemployed,0,High Risk,Reject
24,59676.0,14734,367.0,15,Male,Masters,New York,Salaried,0,High Risk,Reject
69,49814.0,11025,844.0,22,Female,PhD,San Francisco,Unemployed,0,Low Risk,Approve
31,31496.0,20201,585.0,25,Female,Bachelors,Chicago,Salaried,0,High Risk,Reject
26,21522.0,24599,304.0,15,Female,Bachelors,San Francisco,Unemployed,0,High Risk,Reject
32,61235.0,24259,417.0,26,Female,PhD,New York,Salaried,0,High Risk,Reject
38,73240.0,255,529.0,29,Male,Bachelors,Houston,Self-Employed,0,High Risk,Reject
52,38978.0,14714,459.0,32,Female,High School,Chicago,Self-Employed,0,High Risk,Reject
19,25150.0,29223,593.0,31,Female,PhD,Houston,Self-Employed,0,High Risk,Reject
44,45123.0,22614,485.0,8,Male,PhD,Houston,Unemployed,0,High Risk,Reject
19,35943.0,10114,523.0,10,Female,PhD,Houston,Unemployed,0,High Risk,Reject
52,40245.0,29939,451.0,36,Male,High School,Houston,Self-Employed,0,High Risk,Reject
31,49243.0,17627,666.0,29,Male,High School,Chicago,Self-Employed,1,Low Risk,Approve
37,37557.0,27036,427.0,39,Female,High School,San Francisco,Salaried,0,High Risk,Reject
35,58828.0,35998,650.0,14,Male,High School,New York,Self-Employed,1,Low Risk,Approve
27,60003.0,11565,446.0,29,Male,Masters,Chicago,Salaried,0,High Risk,Reject
42,44944.0,24444,584.0,17,Female,Bachelors,Chicago,Self-Employed,0,High Risk,Reject
19,52069.0,35888,768.0,11,Female,Bachelors,San Francisco,Unemployed,0,Low Risk,Approve
42,57808.0,25224,517.0,3,Female,PhD,New York,Self-Employed,0,High Risk,Reject
50,56392.0,13965,735.0,15,Female,PhD,Houston,Salaried,1,Low Risk,Approve
53,50609.0,21911,444.0,22,Male,Masters,New York,Self-Employed,0,High Risk,Reject
48,71489.0,30959,576.0,10,Female,High School,San Francisco,Salaried,1,High Risk,Reject
18,43240.0,19759,674.0,21,Male,Bachelors,San Francisco,Salaried,1,Low Risk,Approve
33,41629.0,14949,413.0,14,Female,High School,Chicago,Self-Employed,0,High Risk,Reject
63,59482.0,21932,794.0,14,Female,Masters,New York,Self-Employed,1,Low Risk,Approve
69,40659.0,19194,635.0,9,Female,High School,New York,Unemployed,0,Low Risk,Approve
20,43627.0,25147,584.0,27,Male,PhD,Houston,Unemployed,0,High Risk,Reject
52,65870.0,29128,428.0,35,Female,Masters,San Francisco,Unemployed,0,High Risk,Reject
58,52874.0,9817,614.0,16,Male,Masters,New York,Salaried,1,Low Risk,Approve
23,67978.0,20540,370.0,35,Male,High School,Chicago,Salaried,0,High Risk,Reject
42,61971.0,19575,644.0,21,Female,PhD,New York,Unemployed,0,Low Risk,Approve
30,32350.0,21627,397.0,22,Female,High School,San Francisco,Unemployed,0,High Risk,Reject
51,48468.0,19876,599.0,28,Female,PhD,New York,Self-Employed,0,High Risk,Reject
25,64849.0,12155,475.0,21,Male,PhD,San Francisco,Unemployed,0,High Risk,Reject
51,56296.0,35046,442.0,35,Male,Masters,Houston,Self-Employed,0,High Risk,Reject
21,49411.0,24375,322.0,28,Female,PhD,San Francisco,Unemployed,0,High Risk,Reject
42,23678.0,24785,480.0,31,Female,High School,San Francisco,Unemployed,0,High Risk,Reject
32,51795.0,21048,344.0,13,Female,High School,New York,Unemployed,0,High Risk,Reject
21,37438.0,27754,768.0,17,Female,Bachelors,Houston,Self-Employed,0,Low Risk,Approve
62,32485.0,455,391.0,37,Female,Bachelors,San Francisco,Self-Employed,0,High Risk,Reject
49,21037.0,15419,333.0,33,Female,Masters,Chicago,Unemployed,0,High Risk,Reject
49,39886.0,21167,663.0,22,Male,Bachelors,Houston,Self-Employed,0,Low Risk,Approve
45,88268.0,28741,432.0,31,Male,Masters,New York,Self-Employed,0,High Risk,Reject
30,59753.0,20152,681.0,2,Male,Bachelors,Houston,Self-Employed,1,Low Risk,Approve
48,36779.0,17116,576.0,21,Male,Masters,San Francisco,Self-Employed,0,High Risk,Reject
31,71062.0,8774,455.0,22,Female,PhD,New York,Salaried,0,High Risk,Reject
37,35119.0,19126,686.0,3,Female,Bachelors,Chicago,Unemployed,0,Low Risk,Approve
35,41695.0,25378,834.0,12,Female,Masters,Chicago,Self-Employed,0,Low Risk,Approve
46,32767.0,13271,499.0,31,Male,PhD,New York,Salaried,0,High Risk,Reject
23,53841.0,3973,574.0,28,Female,Bachelors,New York,Salaried,0,High Risk,Reject
49,70529.0,38194,800.0,39,Male,PhD,Houston,Unemployed,0,Low Risk,Approve
46,35015.0,22681,758.0,39,Male,Bachelors,New York,Unemployed,0,Low Risk,Approve
60,19093.0,18227,349.0,9,Male,High School,Houston,Self-Employed,0,High Risk,Reject
19,66365.0,31128,831.0,12,Female,Masters,San Francisco,Unemployed,0,Low Risk,Approve
40,73307.0,21132,391.0,16,Female,High School,New York,Unemployed,0,High Risk,Reject
36,20074.0,30656,755.0,37,Male,Masters,San Francisco,Unemployed,0,Low Risk,Reject
48,56901.0,29971,638.0,1,Male,High School,Chicago,Unemployed,0,Low Risk,Approve
68,53398.0,9804,352.0,16,Female,Bachelors,Houston,Self-Employed,0,High Risk,Reject
51,64876.0,12011,580.0,36,Male,Masters,San Francisco,Salaried,0,High Risk,Reject
27,52686.0,12109,589.0,4,Female,Bachelors,Houston,Salaried,0,High Risk,Reject
42,53816.0,13462,372.0,24,Male,High School,Chicago,Salaried,0,High Risk,Reject
19,40673.0,27123,436.0,8,Female,PhD,Chicago,Unemployed,0,High Risk,Reject
28,37971.0,22275,692.0,27,Male,Masters,Chicago,Unemployed,0,Low Risk,Approve
67,13175.0,4514,507.0,21,Female,PhD,New York,Self-Employed,0,High Risk,Reject
48,46580.0,22728,559.0,28,Male,PhD,San Francisco,Unemployed,0,High Risk,Reject
32,71582.0,17985,562.0,34,Female,PhD,Chicago,Unemployed,0,High Risk,Reject
26,36646.0,19102,804.0,19,Male,PhD,San Francisco,Unemployed,0,Low Risk,Approve
40,27164.0,13304,849.0,4,Male,PhD,Houston,Salaried,0,Low Risk,Reject
36,56535.0,22786,502.0,38,Male,High School,New York,Self-Employed,0,High Risk,Reject
26,59301.0,28404,646.0,31,Male,Bachelors,Chicago,Salaried,1,Low Risk,Approve
38,44769.0,6540,655.0,9,Male,PhD,Chicago,Unemployed,0,Low Risk,Approve
45,47667.0,26050,662.0,16,Female,PhD,New York,Salaried,1,Low Risk,Approve
68,86559.0,8020,677.0,14,Female,Masters,San Francisco,Salaried,1,Low Risk,Approve
24,24363.0,26106,711.0,8,Male,High School,San Francisco,Self-Employed,0,Low Risk,Reject
33,68446.0,31323,441.0,31,Male,PhD,San Francisco,Salaried,0,High Risk,Reject
33,51579.0,20160,557.0,22,Female,Bachelors,San Francisco,Unemployed,0,High Risk,Reject
50,70823.0,7154,336.0,10,Male,Masters,San Francisco,Self-Employed,0,High Risk,Reject
21,50917.0,21212,345.0,17,Female,PhD,New York,Unemployed,0,High Risk,Reject
56,61400.0,13522,600.0,8,Male,PhD,New York,Salaried,0,Low Risk,Approve
57,44088.0,24667,587.0,4,Male,High School,Houston,Salaried,0,High Risk,Reject
34,38385.0,12740,568.0,21,Female,PhD,Chicago,Unemployed,0,High Risk,Reject
54,62163.0,20205,361.0,31,Female,Bachelors,New York,Unemployed,0,High Risk,Reject
56,37335.0,18173,541.0,1,Male,Masters,Chicago,Unemployed,0,High Risk,Reject
69,59636.0,24927,653.0,20,Male,High School,Houston,Unemployed,0,Low Risk,Approve
46,50461.0,19886,370.0,27,Male,Masters,New York,Self-Employed,0,High Risk,Reject
69,15058.0,18428,712.0,23,Male,Bachelors,Houston,Self-Employed,0,Low Risk,Reject
53,41384.0,13577,360.0,23,Male,PhD,New York,Salaried,0,High Risk,Reject
55,55023.0,20278,751.0,13,Male,High School,New York,Self-Employed,1,Low Risk,Approve
56,43910.0,17918,692.0,36,Male,PhD,San Francisco,Self-Employed,1,Low Risk,Approve
69,52541.0,22912,490.0,5,Male,Bachelors,San Francisco,Self-Employed,0,High Risk,Reject
52,56656.0,17293,377.0,25,Female,Bachelors,New York,Salaried,0,High Risk,Reject
24,42901.0,27453,824.0,14,Male,PhD,New York,Self-Employed,1,Low Risk,Approve
44,57972.0,22112,600.0,28,Male,Bachelors,Houston,Unemployed,0,Low Risk,Approve
45,77522.0,9729,316.0,35,Female,PhD,Chicago,Self-Employed,0,High Risk,Reject
39,38974.0,30699,733.0,9,Male,High School,Houston,Salaried,0,Low Risk,Approve
31,75005.0,26136,342.0,27,Female,Bachelors,New York,Self-Employed,0,High Risk,Reject
24,55978.0,28015,367.0,8,Female,High School,San Francisco,Salaried,0,High Risk,Reject
54,36959.0,23204,679.0,20,Female,PhD,Houston,Unemployed,0,Low Risk,Approve
19,60147.0,20486,408.0,3,Female,PhD,Chicago,Unemployed,0,High Risk,Reject
44,45960.0,22826,583.0,5,Female,Bachelors,San Francisco,Salaried,0,High Risk,Reject
38,38055.0,24323,524.0,25,Male,Bachelors,Chicago,Self-Employed,0,High Risk,Reject
55,52517.0,35490,417.0,39,Female,Masters,San Francisco,Self-Employed,0,High Risk,Reject
32,73722.0,15630,639.0,15,Female,PhD,San Francisco,Salaried,1,Low Risk,Approve
38,45355.0,15837,580.0,7,Male,PhD,San Francisco,Self-Employed,0,High Risk,Reject
27,49599.0,13192,790.0,27,Male,PhD,Chicago,Self-Employed,1,Low Risk,Approve
40,71845.0,11440,318.0,15,Female,PhD,San Francisco,Unemployed,0,High Risk,Reject
22,57654.0,5186,768.0,0,Female,PhD,San Francisco,Self-Employed,1,Low Risk,Approve
18,63160.0,23413,441.0,18,Female,High School,San Francisco,Salaried,0,High Risk,Reject
30,47048.0,35902,762.0,16,Male,High School,Chicago,Salaried,1,Low Risk,Approve
38,54648.0,36413,597.0,27,Male,Bachelors,San Francisco,Self-Employed,0,High Risk,Reject
43,59917.0,13181,769.0,11,Female,PhD,San Francisco,Unemployed,0,Low Risk,Approve
67,43986.0,17823,672.0,5,Male,High School,Chicago,Unemployed,0,Low Risk,Approve
38,41795.0,23459,737.0,7,Male,Masters,Houston,Unemployed,0,Low Risk,Approve
35,39874.0,21076,742.0,2,Male,High School,Chicago,Self-Employed,0,Low Risk,Approve
54,27094.0,17946,755.0,20,Female,Bachelors,San Francisco,Self-Employed,0,Low Risk,Reject
62,42448.0,29426,547.0,7,Male,PhD,Houston,Unemployed,0,High Risk,Reject
53,43987.0,23847,701.0,29,Female,High School,San Francisco,Salaried,1,Low Risk,Approve
34,59180.0,22759,521.0,31,Male,High School,San Francisco,Unemployed,0,High Risk,Reject
52,24115.0,20347,483.0,10,Female,Bachelors,New York,Salaried,0,High Risk,Reject
66,20380.0,26302,663.0,19,Female,PhD,San Francisco,Self-Employed,0,Low Risk,Reject
28,38764.0,20270,487.0,15,Male,High School,Houston,Unemployed,0,High Risk,Reject
69,54333.0,20740,480.0,8,Female,Bachelors,Houston,Salaried,0,High Risk,Reject
43,38524.0,7263,498.0,38,Male,High School,Chicago,Salaried,0,High Risk,Reject
21,67541.0,24902,369.0,39,Female,PhD,Chicago,Salaried,0,High Risk,Reject
51,40124.0,26946,784.0,39,Female,High School,Houston,Self-Employed,1,Low Risk,Approve
69,56937.0,14747,698.0,2,Male,PhD,Chicago,Unemployed,0,Low Risk,Approve
35,36968.0,15042,302.0,11,Female,High School,Houston,Unemployed,0,High Risk,Reject
57,40924.0,19496,777.0,14,Male,Masters,Houston,Unemployed,0,Low Risk,Approve
52,61010.0,21727,366.0,3,Male,PhD,San Francisco,Self-Employed,0,High Risk,Reject
58,55415.0,32924,396.0,22,Female,Bachelors,New York,Unemployed,0,High Risk,Reject
46,64522.0,31913,830.0,26,Male,PhD,San Francisco,Self-Employed,1,Low Risk,Approve
69,55415.0,26652,617.0,38,Female,PhD,New York,Self-Employed,1,Low Risk,Approve
46,25832.0,20970,397.0,36,Male,Masters,New York,Salaried,0,High Risk,Reject
59,55628.0,33437,406.0,36,Male,High School,Houston,Salaried,0,High Risk,Reject
38,57720.0,18019,387.0,39,Male,Masters,Chicago,Self-Employed,0,High Risk,Reject
59,44347.0,22251,670.0,20,Male,PhD,Chicago,Self-Employed,1,Low Risk,Approve
30,66698.0,25019,674.0,28,Male,High School,San Francisco,Unemployed,0,Low Risk,Approve
66,33603.0,20493,351.0,28,Male,High School,San Francisco,Salaried,0,High Risk,Reject
58,59147.0,29209,340.0,10,Female,PhD,Chicago,Unemployed,0,High Risk,Reject
34,18806.0,23643,390.0,27,Female,Bachelors,Chicago,Self-Employed,0,High Risk,Reject
26,60158.0,27909,338.0,9,Male,Bachelors,New York,Salaried,0,High Risk,Reject
58,33807.0,23579,312.0,4,Female,PhD,San Francisco,Self-Employed,0,High Risk,Reject
18,54155.0,19697,403.0,24,Male,PhD,San Francisco,Self-Employed,0,High Risk,Reject
19,70360.0,20593,342.0,32,Female,High School,San Francisco,Unemployed,0,High Risk,Reject
65,62341.0,19502,508.0,16,Female,PhD,San Francisco,Salaried,0,High Risk,Reject
46,68366.0,9726,775.0,32,Female,PhD,Chicago,Salaried,1,Low Risk,Approve
50,66813.0,11993,408.0,24,Male,High School,Chicago,Salaried,0,High Risk,Reject
27,42136.0,25924,513.0,32,Male,PhD,Houston,Self-Employed,0,High Risk,Reject
67,58975.0,9925,708.0,8,Female,PhD,Houston,Salaried,1,Low Risk,Approve
57,24126.0,16766,376.0,26,Female,PhD,Chicago,Self-Employed,0,High Risk,Reject
38,39696.0,11599,394.0,24,Female,High School,New York,Self-Employed,0,High Risk,Reject
45,70890.0,16338,568.0,3,Female,PhD,Chicago,Self-Employed,0,High Risk,Reject
28,44224.0,18758,660.0,8,Male,Bachelors,New York,Salaried,0,Low Risk,Approve
51,21980.0,16750,829.0,14,Male,PhD,San Francisco,Unemployed,0,Low Risk,Reject
25,80205.0,8573,461.0,15,Female,Bachelors,Houston,Self-Employed,1,High Risk,Reject
39,58434.0,18516,764.0,15,Male,PhD,New York,Unemployed,0,Low Risk,Approve
25,61467.0,12329,847.0,12,Female,High School,San Francisco,Salaried,1,Low Risk,Approve
66,35293.0,14908,486.0,13,Male,Bachelors,Chicago,Salaried,0,High Risk,Reject
32,54261.0,25924,351.0,21,Female,PhD,Houston,Salaried,0,High Risk,Reject
34,53864.0,27643,787.0,20,Male,PhD,Chicago,Salaried,1,Low Risk,Approve
40,37678.0,9512,830.0,8,Female,PhD,San Francisco,Salaried,0,Low Risk,Approve
41,47453.0,32549,695.0,3,Male,PhD,San Francisco,Unemployed,0,Low Risk,Approve
62,27493.0,15919,391.0,9,Female,High School,Chicago,Salaried,0,High Risk,Reject
36,44799.0,15192,656.0,34,Male,Masters,San Francisco,Salaried,1,Low Risk,Approve
22,64608.0,12867,443.0,8,Female,Bachelors,San Francisco,Salaried,0,High Risk,Reject
49,38797.0,20447,498.0,15,Female,PhD,New York,Salaried,0,High Risk,Reject
61,78609.0,35852,622.0,17,Male,High School,Chicago,Salaried,1,Low Risk,Approve
18,28459.0,7683,631.0,9,Male,Masters,Chicago,Self-Employed,0,Low Risk,Reject
40,46097.0,3545,563.0,20,Male,High School,Houston,Self-Employed,0,High Risk,Reject
54,40154.0,22148,516.0,14,Female,PhD,New York,Unemployed,0,High Risk,Reject
25,47297.0,24555,733.0,14,Female,Masters,New York,Salaried,1,Low Risk,Approve
30,70572.0,20421,759.0,10,Female,Bachelors,San Francisco,Unemployed,0,Low Risk,Approve
25,35233.0,24766,802.0,39,Male,Bachelors,Houston,Unemployed,0,Low Risk,Approve
40,43231.0,10950,768.0,36,Female,High School,Houston,Salaried,1,Low Risk,Approve
60,59818.0,12441,665.0,19,Male,Bachelors,New York,Salaried,1,Low Risk,Approve
18,51397.0,20992,538.0,33,Female,Bachelors,Houston,Self-Employed,0,High Risk,Reject
68,35521.0,24485,694.0,17,Female,Bachelors,Houston,Self-Employed,0,Low Risk,Approve
41,48926.0,24858,374.0,15,Male,Masters,New York,Unemployed,0,High Risk,Reject
52,66974.0,11411,397.0,4,Female,Masters,New York,Unemployed,0,High Risk,Reject
41,25857.0,23379,682.0,0,Female,Masters,San Francisco,Self-Employed,1,Low Risk,Reject
34,39540.0,10543,669.0,18,Male,Bachelors,San Francisco,Self-Employed,0,Low Risk,Approve
37,58055.0,11905,555.0,20,Male,High School,San Francisco,Self-Employed,0,High Risk,Reject
38,68382.0,13628,608.0,12,Female,Bachelors,Chicago,Self-Employed,1,Low Risk,Approve
57,47249.0,8215,475.0,23,Female,Masters,Chicago,Salaried,0,High Risk,Reject
48,34917.0,20687,527.0,22,Male,Bachelors,Houston,Unemployed,0,High Risk,Reject
63,35356.0,20350,646.0,22,Female,PhD,New York,Self-Employed,1,Low Risk,Approve
53,45544.0,32106,641.0,10,Male,High School,San Francisco,Salaried,1,Low Risk,Approve
69,63677.0,13674,649.0,5,Female,Bachelors,Chicago,Self-Employed,1,Low Risk,Approve
32,39967.0,26987,754.0,10,Female,Masters,New York,Unemployed,0,Low Risk,Approve
36,56526.0,10052,740.0,14,Female,PhD,San Francisco,Salaried,0,Low Risk,Approve
24,45418.0,14253,814.0,8,Female,Masters,New York,Self-Employed,1,Low Risk,Approve
68,38829.0,20948,380.0,11,Female,PhD,New York,Unemployed,0,High Risk,Reject
45,45044.0,10945,660.0,35,Male,High School,San Francisco,Self-Employed,1,Low Risk,Approve
68,55048.0,28517,587.0,27,Male,Masters,San Francisco,Salaried,0,High Risk,Reject
60,63724.0,38235,307.0,22,Male,Bachelors,Chicago,Salaried,0,High Risk,Reject
22,46220.0,17644,386.0,26,Male,Masters,Chicago,Salaried,0,High Risk,Reject
22,31941.0,14787,585.0,23,Male,Masters,New York,Self-Employed,0,High Risk,Reject
47,64996.0,18963,698.0,13,Female,PhD,New York,Salaried,1,Low Risk,Approve
49,36527.0,15541,373.0,34,Male,PhD,Chicago,Self-Employed,0,High Risk,Reject
25,53912.0,22094,738.0,26,Male,Bachelors,Chicago,Unemployed,0,Low Risk,Approve
27,49628.0,9421,422.0,20,Female,High School,New York,Unemployed,0,High Risk,Reject
55,47621.0,22548,676.0,12,Female,High School,Houston,Unemployed,0,Low Risk,Approve
64,42695.0,35295,442.0,7,Female,PhD,Houston,Unemployed,0,High Risk,Reject
49,59302.0,3983,457.0,33,Female,Bachelors,Houston,Salaried,0,High Risk,Reject
34,36312.0,24335,709.0,0,Male,Bachelors,Houston,Unemployed,0,Low Risk,Approve
48,56119.0,27123,670.0,35,Female,Bachelors,Houston,Unemployed,0,Low Risk,Approve
25,55325.0,26479,408.0,15,Female,High School,Chicago,Self-Employed,0,High Risk,Reject
57,69125.0,6466,335.0,24,Male,Masters,San Francisco,Self-Employed,0,High Risk,Reject
42,52966.0,14605,389.0,17,Male,Bachelors,Houston,Self-Employed,0,High Risk,Reject
26,37563.0,12797,714.0,33,Female,High School,San Francisco,Self-Employed,0,Low Risk,Approve
19,25929.0,19478,595.0,37,Male,High School,San Francisco,Unemployed,0,High Risk,Reject
32,44768.0,20146,345.0,2,Female,PhD,New York,Salaried,0,High Risk,Reject
67,20627.0,9046,787.0,19,Female,Masters,Chicago,Unemployed,0,Low Risk,Reject
66,45611.0,24644,445.0,12,Male,Masters,Houston,Salaried,0,High Risk,Reject
53,39651.0,14973,719.0,16,Male,PhD,New York,Unemployed,0,Low Risk,Approve
21,50627.0,18398,302.0,13,Female,PhD,Chicago,Self-Employed,0,High Risk,Reject
31,46458.0,33575,562.0,29,Male,Bachelors,San Francisco,Salaried,0,High Risk,Reject
58,45085.0,35920,620.0,21,Male,High School,San Francisco,Salaried,1,Low Risk,Approve
42,30579.0,20911,776.0,1,Male,High School,Chicago,Salaried,0,Low Risk,Approve
67,59640.0,43336,558.0,7,Male,PhD,San Francisco,Unemployed,1,High Risk,Reject
